Minute,Util_S41,Util_PT
1255,10,337
1256,8,346
1257,8,341
1258,8,343
1259,9,339
1260,9,345
1261,9,337
1262,11,328
1263,11,327
1264,9,312
1265,8,316
1266,8,316
1267,9,315
1268,8,316
1269,7,312
1270,7,315
1271,6,307
1272,7,306
1273,7,296
1274,8,293
1275,7,300
1276,7,288
1277,7,289
1278,7,291
1279,5,285
1280,4,282
1281,4,265
1282,5,249
1283,4,249
1284,4,241
1285,3,249
1286,3,243
1287,3,244
1288,3,245
1289,3,243
1290,3,252
1291,2,249
1292,4,254
1293,3,250
1294,3,241
1295,3,248
1296,4,254
1297,5,243
1298,4,241
1299,6,239
1300,6,232
1301,7,237
1302,8,236
1303,8,234
1304,8,233
1305,8,239
1306,8,226
1307,8,221
1308,9,226
1309,7,214
1310,7,220
1311,7,213
1312,7,215
1313,6,210
1314,6,206
1315,4,203
1316,4,202
1317,4,201
1318,3,194
1319,2,191
1320,2,192
1321,1,188
1322,2,191
1323,3,190
1324,3,192
1325,2,183
1326,3,186
1327,3,181
1328,4,174
1329,4,176
1330,5,176
1331,5,168
1332,5,168
1333,6,159
1334,7,162
1335,7,159
1336,8,160
1337,8,155
1338,6,148
1339,7,141
1340,6,143
1341,6,147
1342,6,138
1343,6,131
1344,6,132
1345,5,132
1346,5,136
1347,5,134
1348,2,132
1349,1,118
1350,1,134
1351,1,134
1352,1,128
1353,2,129
1354,2,126
1355,2,129
1356,2,126
1357,2,128
1358,2,123
1359,2,118
1360,2,121
1361,1,117
1362,1,113
1363,2,113
1364,2,111
1365,2,108
1366,3,108
1367,3,109
1368,3,108
1369,3,108
1370,2,105
1371,2,101
1372,3,94
1373,2,99
1374,2,92
1375,2,87
1376,2,88
1377,2,86
1378,4,86
1379,4,86
1380,4,84
1381,4,80
1382,4,75
1383,5,73
1384,5,72
1385,5,69
1386,4,69
1387,4,66
1388,4,64
1389,3,59
1390,3,60
1391,3,57
1392,3,57
1393,3,56
1394,3,56
1395,3,53
1396,2,52
1397,2,55
1398,3,52
1399,3,51
1400,3,49
1401,3,51
1402,2,49
1403,2,49
1404,2,49
1405,2,50
1406,1,47
1407,1,47
1408,1,43
1409,1,41
1410,1,42
1411,0,42
1412,0,42
1413,1,41
1414,1,39
1415,1,40
1416,2,41
1417,2,39
1418,2,41
1419,2,41
1420,2,41
1421,2,43
1422,2,42
1423,2,41
1424,1,37
1425,1,37
1426,1,33
1427,1,34
1428,1,34
1429,1,31
1430,1,31
1431,1,31
1432,1,28
1433,1,28
1434,0,25
1435,0,27
1436,0,28
1437,0,26
1438,0,22
1439,0,24
1440,1,25
1441,1,26
1442,1,25
1443,1,29
1444,1,32
1445,1,32
1446,1,34
1447,1,34
1448,0,35
1449,0,34
1450,0,36
1451,0,36
1452,0,36
1453,0,38
1454,0,39
1455,0,38
1456,1,40
1457,1,37
1458,1,34
1459,1,33
1460,1,34
1461,1,32
1462,1,31
1463,1,30
1464,1,30
1465,1,30
1466,1,29
1467,2,30
1468,1,29
1469,1,28
1470,1,29
1471,1,29
1472,1,30
1473,0,28
1474,0,27
1475,0,26
1476,0,24
1477,0,21
1478,0,21
1479,0,21
1480,0,21
1481,0,20
1482,0,18
1483,0,17
1484,0,16
1485,0,15
1486,0,13
1487,0,15
1488,0,15
1489,0,15
1490,0,14
1491,0,13
1492,0,15
1493,0,14
1494,0,12
1495,0,11
1496,0,10
1497,0,10
1498,0,11
1499,0,11
1500,0,11
1501,0,11
1502,1,11
1503,2,10
1504,2,9
1505,2,10
1506,2,8
1507,2,8
1508,2,8
1509,2,8
1510,2,8
1511,1,7
1512,0,6
1513,0,6
1514,0,6
1515,0,5
1516,0,5
1517,0,5
1518,0,4
1519,0,4
1520,0,4
1521,0,6
1522,0,6
