Minute,Util_U2,Util_PT
990,49,1812
991,48,1816
992,49,1809
993,51,1812
994,57,1821
995,55,1835
996,55,1841
997,55,1859
998,55,1868
999,55,1842
1000,55,1863
1001,54,1859
1002,49,1857
1003,47,1865
1004,47,1847
1005,51,1883
1006,47,1860
1007,43,1853
1008,36,1852
1009,37,1843
1010,36,1844
1011,36,1845
1012,36,1839
1013,40,1861
1014,40,1833
1015,42,1880
1016,42,1889
1017,43,1882
1018,44,1883
1019,47,1886
1020,50,1913
1021,45,1914
1022,47,1900
1023,47,1888
1024,49,1887
1025,50,1891
1026,46,1891
1027,50,1885
1028,48,1888
1029,50,1874
1030,47,1874
1031,44,1851
1032,46,1855
1033,46,1820
1034,48,1834
1035,43,1849
1036,45,1828
1037,48,1800
1038,45,1769
1039,42,1747
1040,46,1776
1041,49,1781
1042,57,1751
1043,58,1765
1044,56,1719
1045,58,1719
1046,55,1703
1047,54,1687
1048,55,1687
1049,60,1661
1050,57,1657
1051,56,1664
1052,56,1662
1053,56,1680
1054,60,1670
1055,58,1686
1056,59,1704
1057,59,1683
1058,59,1690
1059,59,1679
1060,58,1696
1061,58,1721
1062,57,1722
1063,59,1729
1064,58,1717
1065,60,1720
1066,58,1699
1067,52,1670
1068,53,1680
1069,51,1678
1070,51,1685
1071,49,1655
1072,52,1656
1073,47,1632
1074,51,1620
1075,45,1645
1076,44,1655
1077,39,1617
1078,37,1616
1079,41,1593
1080,39,1578
1081,41,1561
1082,39,1552
1083,42,1539
1084,43,1519
1085,44,1535
1086,45,1528
1087,42,1512
1088,42,1514
1089,41,1506
1090,43,1513
1091,39,1511
1092,40,1505
1093,38,1499
1094,34,1489
1095,35,1487
1096,34,1465
1097,35,1476
1098,35,1459
1099,34,1443
1100,33,1437
1101,37,1434
1102,36,1391
1103,35,1394
1104,33,1359
1105,33,1337
1106,32,1350
1107,29,1319
1108,27,1322
1109,28,1313
1110,27,1314
1111,26,1285
1112,27,1270
1113,29,1260
1114,27,1255
1115,28,1247
1116,29,1246
1117,30,1232
1118,29,1224
1119,33,1225
1120,32,1218
1121,35,1193
1122,34,1184
1123,34,1186
1124,33,1178
1125,32,1160
1126,30,1131
1127,31,1113
1128,32,1109
1129,29,1088
1130,28,1079
1131,29,1084
1132,31,1058
1133,31,1062
1134,31,1055
1135,32,1074
1136,32,1051
1137,31,1041
1138,28,1046
1139,33,1035
1140,36,1039
1141,34,1020
1142,32,1005
1143,31,1001
1144,35,982
1145,33,975
1146,31,966
1147,30,972
1148,31,979
1149,30,959
1150,26,944
1151,26,933
1152,24,920
1153,21,908
1154,18,868
1155,17,869
1156,13,843
1157,18,837
1158,19,823
1159,20,814
1160,20,809
1161,19,812
1162,22,802
1163,21,788
1164,21,765
1165,22,781
1166,21,783
1167,21,773
1168,22,765
1169,23,746
1170,23,739
1171,22,749
1172,22,738
1173,25,720
1174,23,701
1175,22,689
1176,22,718
1177,20,713
1178,20,697
1179,21,687
1180,19,691
1181,18,687
1182,20,687
1183,25,674
1184,22,658
1185,22,660
1186,21,649
1187,20,637
1188,20,632
1189,19,630
1190,17,641
1191,19,645
1192,17,626
1193,17,630
1194,17,632
1195,13,629
1196,15,623
1197,14,627
1198,14,633
1199,14,632
1200,14,635
1201,15,627
1202,12,620
1203,10,620
1204,9,608
1205,10,609
1206,11,607
1207,11,593
1208,14,592
1209,14,597
1210,12,578
1211,13,579
1212,18,585
1213,17,578
1214,16,564
1215,16,566
1216,16,549
1217,18,534
1218,18,522
1219,19,510
1220,20,512
1221,18,497
1222,19,487
1223,19,493
1224,19,479
1225,16,480
1226,17,486
1227,17,481
1228,17,475
1229,17,462
1230,15,456
1231,13,442
1232,14,443
1233,15,440
1234,15,432
1235,15,432
1236,16,411
1237,17,412
1238,18,406
1239,17,389
1240,16,392
1241,15,385
1242,12,377
1243,13,386
1244,12,383
1245,11,385
1246,8,372
1247,9,382
1248,8,378
1249,6,370
1250,5,364
1251,5,357
1252,5,344
1253,6,346
1254,6,348
1255,5,354
1256,6,360
1257,7,350
1258,6,345
1259,6,335
1260,7,338
1261,7,329
1262,9,317
1263,10,315
1264,10,302
1265,9,305
1266,9,309
1267,9,304
1268,8,309
1269,8,307
1270,7,308
1271,7,303
1272,6,303
1273,8,293
1274,8,294
1275,8,291
1276,7,280
1277,6,280
1278,6,278
1279,7,266
1280,8,260
1281,8,246
1282,8,233
1283,8,235
1284,7,235
1285,7,240
1286,8,232
1287,9,235
1288,9,238
1289,8,236
1290,7,247
1291,7,247
1292,7,250
1293,7,247
1294,7,240
1295,7,243
1296,8,248
1297,8,242
1298,8,243
1299,8,240
1300,8,234
1301,7,236
1302,8,241
1303,7,236
1304,7,233
1305,6,238
1306,3,223
1307,3,215
1308,2,217
1309,1,208
1310,3,215
1311,3,204
1312,3,203
1313,3,201
1314,3,191
1315,2,190
1316,3,194
1317,4,197
1318,4,190
1319,5,191
1320,6,192
1321,6,188
1322,6,187
1323,5,185
1324,6,185
1325,5,177
1326,4,180
1327,4,181
1328,4,175
1329,5,176
1330,3,177
1331,3,174
1332,3,173
